Ma_BDS,Ngay_dang,So_phong_ngu,So_nha_tam,Duong,Phuong,Quan,Thanh_pho,Dien_tich_su_dung,Dien_tich_dat,Chieu_dai,Chieu_rong,Gia_ban
22558523,29/07/2024,2.0,1.0,Bến Súc, Xã An Phú, Huyện Củ Chi, TPHCM,443.0,443.0,55.0,8.0,3000000000.0
22558505,29/07/2024,2.0,1.0,Trung Lập, Xã Trung Lập Thượng, Huyện Củ Chi, TPHCM,1446.0,1446.0,58.0,28.0,5300000000.0
22596005,22/07/2024,1.0,6.0,Nguyễn Văn Khạ, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,2064.9,2064.9,46.0,45.0,20000000000.0
22586135,22/07/2024,4.0,4.0,Nguyễn Phong Sắc, Thị Trấn Củ Chi, Huyện Củ Chi, TPHCM,685.2,685.2,39.0,18.0,17000000000.0
22591159,19/07/2024,2.0,2.0,Võ Văn Bích, Xã Bình Mỹ, Huyện Củ Chi, TPHCM,1045.0,1045.0,50.0,20.0,22500000000.0
22591160,19/07/2024,,,Võ Văn Bích, Xã Bình Mỹ, Huyện Củ Chi, TPHCM,1100.0,1100.0,55.0,20.0,25000000000.0
22591801,19/07/2024,,,Đường D3, Xã Tân An Hội, Huyện Củ Chi, TPHCM,12300.0,12300.0,123.0,100.0,65000000000.0
22591806,19/07/2024,,,Đường D3, Xã Tân An Hội, Huyện Củ Chi, TPHCM,3450.0,3450.0,70.0,50.0,65000000000.0
22591803,19/07/2024,,,Đường D3, Xã Tân An Hội, Huyện Củ Chi, TPHCM,3450.0,3450.0,70.0,50.0,45000000000.0
22591641,19/07/2024,2.0,1.0,Tỉnh lộ 8, Xã Bình Mỹ, Huyện Củ Chi, TPHCM,7100.0,7100.0,120.0,60.0,45000000000.0
22590533,19/07/2024,,,Võ Văn Bích, Xã Bình Mỹ, Huyện Củ Chi, TPHCM,3818.0,3818.0,110.0,35.0,35000000000.0
22582424,18/07/2024,3.0,3.0,Nguyễn Văn Khạ, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,,1041.0,52.0,23.0,8500000000.0
22513016,11/06/2024,,,Nguyễn Văn Khạ, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,2000.0,2000.0,46.0,45.0,19000000000.0
22373455,11/06/2024,,,Võ Văn Bích, Xã Bình Mỹ, Huyện Củ Chi, TPHCM,10000.0,10000.0,222.0,45.0,95000000000.0
22526017,29/05/2024,3.0,3.0,Trần Văn Chẩm, Phường Phước Vĩnh An, Huyện Củ Chi, TPHCM,85.0,85.0,13.0,5.0,620000000.0
22526145,29/05/2024,2.0,2.0,Phú Hiệp, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,100.0,100.0,20.0,5.0,850000000.0
22526190,29/05/2024,9.0,9.0,Phú Mỹ, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,214.0,214.0,36.0,6.0,750000000.0
22458314,24/05/2024,6.0,6.0,Nguyễn Văn Khạ, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,2100.0,2100.0,45.0,50.0,20550000000.0
22552886,20/05/2024,2.0,2.0,Đường 490, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,202.0,202.0,32.0,6.5,2200000000.0
22528168,06/05/2024,20.0,6.0,Tỉnh lộ 8, Xã Hòa Phú, Huyện Củ Chi, TPHCM,,449.0,50.0,10.0,7000000000.0
22517581,15/04/2024,3.0,3.0,Đường N9, Xã Nhuận Đức, Huyện Củ Chi, TPHCM,288.0,223.0,22.0,10.0,4600000000.0
22527880,15/04/2024,2.0,1.0,Tỉnh lộ 8, Phường Phước Vĩnh An, Huyện Củ Chi, TPHCM,,184.0,46.0,4.0,3600000000.0
22506971,15/04/2024,2.0,1.0,Cây Gõ, Xã An Nhơn Tây, Huyện Củ Chi, TPHCM,170.0,170.0,17.0,10.0,1799000000.0
22511971,15/04/2024,3.0,3.0,Trần Thị Tuồng, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,757.0,757.0,50.0,17.0,11500000000.0
22534352,12/04/2024,2.0,1.0,Trần Tử Bình, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,112.0,112.0,28.0,4.0,640000000.0
22523164,03/04/2024,2.0,1.0,Nguyễn Thị Xạnh, Phường Phước Vĩnh An, Huyện Củ Chi, TPHCM,83.7,85.0,17.7,6.77,650000000.0
22500155,13/03/2024,2.0,1.0,Đường 641, Xã Phước Thạnh, Huyện Củ Chi, TPHCM,80.0,90.0,18.0,5.0,2400000000.0
22439151,21/01/2024,7.0,7.0,Nguyễn Thị Lắng, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,190.0,190.0,25.0,8.0,1600000000.0
22452853,20/01/2024,3.0,2.0,Xuyên Á, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,171.0,171.0,34.5,5.0,600000000.0
22459362,15/01/2024,7.0,7.0,Lê Thị Siêng, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,333.0,333.0,67.0,5.0,2400000000.0
22427276,25/12/2023,6.0,6.0,Quốc Lộ 22, Xã Phước Hiệp, Huyện Củ Chi, TPHCM,181.0,181.5,50.0,5.0,2950000000.0
22417663,23/12/2023,,,Tỉnh Lộ 7, Xã An Nhơn Tây, Huyện Củ Chi, TPHCM,,1540.0,65.0,20.0,20000000000.0
22421630,02/12/2023,,,Tỉnh Lộ 15, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,96.0,96.0,19.0,5.0,850000000.0
22357348,06/11/2023,6.0,6.0,Nguyễn Thị Lắng, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,13095.0,13095.0,151.0,94.0,80000000000.0
22382117,28/10/2023,3.0,3.0,Nguyễn Thị Chiên, Xã Tân An Hội, Huyện Củ Chi, TPHCM,99.0,99.0,20.0,5.0,550000000.0
22360101,25/10/2023,,,Lê Minh Nhựt, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,146.0,146.0,21.0,7.0,600000000.0
22364620,25/10/2023,9.0,1.0,Quốc Lộ 22, Xã Phước Thạnh, Huyện Củ Chi, TPHCM,300.0,300.0,43.0,7.0,650000000.0
22365762,25/10/2023,,1.0,Xuyên Á, Xã Thái Mỹ, Huyện Củ Chi, TPHCM,307.0,307.0,30.0,10.0,670000000.0
22371160,25/10/2023,3.0,3.0,Nguyễn Thị Lăng, Xã Phước Vĩnh An, Huyện Củ Chi, TPHCM,97.0,97.0,19.4,5.0,1050000000.0
22379076,25/10/2023,5.0,5.0,Đường số 9, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,101.0,101.0,20.0,5.0,750000000.0
22346888,28/09/2023,3.0,2.0,Hồ Văn Tăng, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,13000.0,14000.0,151.0,86.0,89000000000.0
22335959,27/09/2023,2.0,2.0,Quốc Lộ 22, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,100.0,100.0,20.0,5.0,880000000.0
22091188,25/09/2023,2.0,1.0,Tỉnh Lộ 15, Xã An Phú, Huyện Củ Chi, TPHCM,,589.0,45.0,14.0,4890000000.0
22159916,24/09/2023,3.0,1.0,Hà Duy Phiên, Xã Bình Mỹ, Huyện Củ Chi, TPHCM,410.0,410.0,58.0,7.0,6190000000.0
22233178,01/09/2023,10.0,10.0,Liêu Bình Hương, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,256.1,256.1,26.28,9.44,820000000.0
22322566,31/08/2023,1.0,2.0,Nguyễn Thị Lắng, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,1392.0,13000.0,400.0,300.0,90000000000.0
22287319,28/08/2023,35.0,35.0,Nguyễn Kim Cương, Xã Tân Thạnh Tây, Huyện Củ Chi, TPHCM,4000.0,4000.0,50.0,80.0,24000000000.0
22279461,15/08/2023,3.0,3.0,Tỉnh Lộ 15, Xã An Nhơn Tây, Huyện Củ Chi, TPHCM,38.0,38.0,7.6,5.0,2433000000.0
22276251,15/08/2023,3.0,3.0,Tỉnh Lộ 15, Xã An Nhơn Tây, Huyện Củ Chi, TPHCM,38.0,38.0,7.6,5.0,2430000000.0
22221846,09/08/2023,30.0,30.0,Ba Lăng, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,765.0,765.0,64.0,12.0,1630000000.0
22285148,01/08/2023,5.0,5.0,Quốc Lộ 22, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,100.0,100.0,18.0,8.0,1550000000.0
22257371,15/07/2023,6.0,5.0,Quốc Lộ 22, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,101.0,101.0,17.0,8.5,1590000000.0
22214213,03/07/2023,2.0,2.0,An Nhơn Tây, Xã Nhuận Đức, Huyện Củ Chi, TPHCM,288.0,223.0,22.0,10.0,5500000000.0
22214850,23/06/2023,3.0,2.0,Quốc Lộ 22, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,127.0,127.0,24.0,5.0,890000000.0
